DateTime,StationName,Wind maximum (m/s),NO (ug/m3),NO2 (ug/m3),Temperature 2m (DegC),CO (mg/m3),Wind speed (m/s),Temperature (near ground - top of mast) (DegC),Temperature 10m (DegC),SO2 (ug/m3),PM10 (ug/m3),PMCoarse (ug/m3),Relative humidity (%),Wind direction (Deg),O3 (ug/m3),NOx (ppb),PM2.5 (ug/m3)
23/07/2018 11:00:00 a.m.,St Albans,7.916666508,3.15745306,9.884302139,8.039985657,0.086272679,3.858444214,0.051333506,7.988652229,0.313643992,5.5,2.799999952,83.28583527,230.1730042,,7.177918911,2.700000048
23/07/2018 12:00:00 p.m.,St Albans,8.466666222,2.44059515,7.132792473,8.947527885,0.080173135,4.049250126,0.169222191,8.778305054,0.490940332,7,6.900000095,76.60499573,234.7003937,,5.300750732,0.100000001
23/07/2018 1:00:00 p.m.,St Albans,7.066666603,2.512936592,13.36667728,8.46044445,0.112029031,3.525138855,0.277791828,8.182652473,0.467316538,11,6.199999809,74.2444458,218.8294067,,8.395655632,4.800000191
23/07/2018 2:00:00 p.m.,St Albans,8.050000191,2.944740295,12.38704681,8.644514084,0.103291206,4.459222317,0.215514019,8.428999901,0.523196936,10,6,75.42527771,253.8352051,,8.240029335,4
23/07/2018 3:00:00 p.m.,St Albans,7.383333206,2.402353525,9.7062397,9.127736092,0.092722856,3.71855545,0.202958271,8.924777985,0.479985476,13.10000038,8.100000381,79.93055725,213.2409058,,6.527552128,5
23/07/2018 4:00:00 p.m.,St Albans,6.049999714,1.625767946,7.5308671,8.971916199,0.088433132,2.826527834,0.061388969,8.910528183,0.472988784,14.30000019,9.800000191,77.25250244,215.6000977,,4.886853218,4.5
23/07/2018 5:00:00 p.m.,St Albans,6.266666889,2.082525253,12.45214844,8.80529213,0.113233924,3.057777643,0.029541651,8.77575016,0.427731544,18.89999962,13.29999924,79.68138885,229.6804962,,7.628342628,5.599999905
23/07/2018 6:00:00 p.m.,St Albans,4.966666698,2.347038031,21.45398712,8.130805969,0.193156689,2.53883338,-0.010805289,8.141611099,0.440259963,22.5,15,81.87124634,248.4680939,,12.21687984,7.5
23/07/2018 7:00:00 p.m.,St Albans,4.183333397,2.614617825,27.3002758,7.492958069,0.253521681,2.339166403,-0.140555546,7.633513927,0.36865899,25.20000076,14.60000038,84.01499939,217.2066956,,15.26841545,10.60000038
23/07/2018 8:00:00 p.m.,St Albans,4.949999809,1.790144444,15.02203751,6.958236217,0.174533114,2.623416662,0.130888864,6.827346802,0.342114151,15.30000019,4.900000572,84.49069977,233.2765961,,8.663751602,10.39999962
23/07/2018 9:00:00 p.m.,St Albans,3.683333397,1.573011279,14.58913612,6.181250095,0.205331534,2.009000063,-0.111347198,6.292596817,0.316100121,16,6.300000191,86.64221954,249.5225067,,8.290540695,9.699999809
23/07/2018 10:00:00 p.m.,St Albans,3.066666603,1.568650961,16.39857483,5.826361179,0.286206394,1.603916526,-0.080249868,5.906610966,0.274681479,16.89999962,7.599999428,87.97944641,259.9890137,,9.169939995,9.300000191
23/07/2018 11:00:00 p.m.,St Albans,3.483333349,1.367384911,10.65484524,5.575875282,0.207373351,2.132861137,-0.062097151,5.637971878,0.227970958,15.19999981,7.299999714,88.8243103,237.5608978,,6.217922211,7.900000095
24/07/2018 12:00:00 a.m.,St Albans,3.733333349,1.082051754,10.35339069,5.827833176,0.121872351,1.946361303,-0.056944449,5.884778023,0.253647059,12.5,7.300000191,90.01860809,237.1551056,,5.857935905,5.199999809
24/07/2018 1:00:00 a.m.,St Albans,4.533333302,0.841261446,6.676634789,6.191319466,0.083338112,2.357500076,0.019861141,6.171458721,0.255299956,11.30000019,7.800000191,90.7388916,234.9358978,,3.884701967,3.5
24/07/2018 2:00:00 a.m.,St Albans,4.033333302,0.908659995,4.027362347,6.111249924,0.080756716,2.026860952,0.150333479,5.960916519,0.22498408,7.900000095,5.900000095,91.27958679,228.9095001,,2.642671585,2
24/07/2018 3:00:00 a.m.,St Albans,3.233333349,2.187811375,12.26011467,6.120208263,0.063645825,1.458861113,0.13412483,5.986083508,,5.400000095,3.200000048,91.7784729,224.9803009,,7.613238811,2.200000048
24/07/2018 4:00:00 a.m.,St Albans,3.616666555,1.44905901,6.19175148,6.016597271,0.067659609,1.74005568,0.162583426,5.85401392,0.212750077,6.599999905,1.900000095,91.62555695,253.0041046,,4.101754189,4.699999809
24/07/2018 5:00:00 a.m.,St Albans,3.483333349,1.16414547,5.530614853,5.924416542,0.087447546,1.667527914,0.152652815,5.771764278,0.229145557,7.599999905,6.199999809,91.31500244,226.9586945,,3.56662631,1.399999976
24/07/2018 6:00:00 a.m.,St Albans,3.483333349,1.11288774,7.477878571,5.792972088,0.06696225,1.653861046,0.114250027,5.678722382,0.199666411,9.300000191,5.500000477,91.48139191,234.7324982,,4.478259087,3.799999952
24/07/2018 7:00:00 a.m.,St Albans,2.983333349,1.443873405,12.50423431,5.735055447,0.092281707,1.574694276,0.175750092,5.559305191,0.237679929,11.30000019,5.100000381,91.28846741,241.085495,,7.177144051,6.199999809
24/07/2018 8:00:00 a.m.,St Albans,2.433333397,4.323476791,29.18314934,5.847541809,0.208482444,1.459638953,0.226874992,5.620666504,0.252357036,12.89999962,8.299999237,91.50402832,247.3647003,,17.4621582,4.599999905
24/07/2018 9:00:00 a.m.,St Albans,3.716666698,7.109723568,32.7624321,5.861819744,0.215432674,2.065027714,0.162513971,5.699305534,0.294349611,10.39999962,4.099999428,92.09819794,252.3827972,,21.28743744,6.300000191
24/07/2018 10:00:00 a.m.,St Albans,4.383333206,4.914747238,21.99762344,6.469250202,0.133567303,2.548694611,0.340569496,6.128680229,0.305639893,10.19999981,6.899999619,92.17556,242.7711029,,14.39826965,3.299999952
24/07/2018 11:00:00 a.m.,St Albans,4.449999809,4.761942387,18.12407303,6.835958481,0.106321409,2.29830575,0.300347239,6.535611153,0.293737024,13.10000038,5.700000286,90.79541779,242.3712006,,12.3946991,7.400000095
24/07/2018 12:00:00 p.m.,St Albans,4.566666603,3.696722984,15.08601856,7.480708599,0.100013413,2.461722374,0.245944336,7.234763622,0.446304232,10.30000019,4.600000381,88.37973022,242.0706024,,10.11778259,5.699999809
24/07/2018 1:00:00 p.m.,St Albans,5.033333302,3.103301525,10.66925716,7.866708279,0.091563538,2.734083176,0.27818045,7.588528156,0.495556772,10.10000038,5.000000477,85.50471497,229.5890961,,7.520411968,5.099999905
24/07/2018 2:00:00 p.m.,St Albans,4.566666603,2.84766078,11.39146233,8.012042046,0.094243713,2.512277603,0.260527849,7.751513958,0.547333956,9.199999809,7.899999619,82.74346924,241.3195038,,7.681931019,1.299999952
24/07/2018 3:00:00 p.m.,St Albans,4.816666603,2.962329626,13.31272221,7.980000019,0.103393987,2.610222101,0.177208185,7.802792072,0.563260496,11.5,6.099999905,82.09902954,223.6360016,,8.704705238,5.400000095
24/07/2018 4:00:00 p.m.,St Albans,4.933333397,2.959154606,15.25359535,7.499000072,0.106318317,2.418555498,0.180250004,7.318749905,0.514160991,7.300000191,3.600000143,85.18097687,215.4217072,,9.649102211,3.700000048
24/07/2018 5:00:00 p.m.,St Albans,4.733333111,2.656557083,13.14178848,7.07126379,0.117615655,2.301611185,0.025111118,7.046153069,0.423811883,5.099999905,3.599999905,85.95666504,220.9398041,,8.393134117,1.5
24/07/2018 6:00:00 p.m.,St Albans,3.25,4.225885391,33.27339554,6.381389141,0.280206949,1.638500214,-0.123569489,6.504958153,0.3809582,12,5.800000191,87.77680969,220.8630066,,19.38456917,6.199999809
24/07/2018 7:00:00 p.m.,St Albans,2.666666746,4.247466564,35.19388962,5.740277767,0.367780715,1.518194318,-0.218291685,5.958569527,0.378893137,15.80000019,7.900000095,89.21292114,241.2480011,,20.33750343,7.900000095
24/07/2018 8:00:00 p.m.,St Albans,2.616666555,8.422847748,46.36620331,5.290263653,0.392643481,1.476750016,-0.237125158,5.52738905,0.364579856,21.89999962,7.5,90.26527405,255.3963013,,28.90336609,14.39999962
24/07/2018 9:00:00 p.m.,St Albans,2.533333302,4.221561432,38.96400452,4.78680563,0.54444766,1.641638875,-0.417777777,5.204583645,0.297466874,23.70000076,8.500000954,90.89486694,234.5252075,,22.15725136,15.19999981
24/07/2018 10:00:00 p.m.,St Albans,2.533333302,6.424238682,41.09202194,4.127889156,0.547160566,1.577222109,-0.270111084,4.397999763,0.329129547,30.5,6.799999237,91.18958282,247.8668976,,24.83909607,23.70000076
24/07/2018 11:00:00 p.m.,St Albans,2.200000048,8.008839607,36.50257492,3.413166523,0.621065497,1.412444472,-0.337763906,3.750930548,0.364540517,28.70000076,6.300001144,91.31597137,261.6083069,,23.78288078,22.39999962
25/07/2018 12:00:00 a.m.,St Albans,2.533333302,6.737206459,31.69141769,3.183750153,0.680505514,1.563694477,-0.168777749,3.352527857,0.332186103,35.70000076,6.200000763,92.14680481,234.6139069,,20.4869957,29.5
25/07/2018 1:00:00 a.m.,St Albans,2.25,9.714134216,31.23327637,2.745722294,0.520303965,1.397055507,-0.292750031,3.038472176,0.351621836,30.5,5.700000763,92.34958649,248.2416992,,22.48509789,24.79999924
25/07/2018 2:00:00 a.m.,St Albans,1.850000024,1.687369823,16.12227821,2.691194296,0.264799446,1.227861047,-0.674888909,3.366083384,0.271050066,16.5,2.699999809,92.8430481,260.9277954,,9.123757362,13.80000019
25/07/2018 3:00:00 a.m.,St Albans,2.466666698,2.231287718,21.47838211,2.438666821,0.290061474,1.622361422,-0.577027738,3.015694618,,18.20000076,5.300001144,92.98430634,255.2563019,,12.14239979,12.89999962
25/07/2018 4:00:00 a.m.,St Albans,2.616666555,1.630127549,11.91439247,2.726180553,0.165032879,1.478583336,-0.349902779,3.076083183,0.213008225,14.39999962,5.199999809,93.90000153,242.5765076,,7.028412342,9.199999809
25/07/2018 5:00:00 a.m.,St Albans,1.783333302,1.289118052,11.57991219,2.920749903,0.098318122,1.007555485,0.150638863,2.770111084,0.153074831,6.199999809,3.199999809,94.18624878,262.4856873,,6.610765934,3
25/07/2018 6:00:00 a.m.,St Albans,2.016666651,1.315875053,14.03172398,2.155222178,0.178848416,1.16913867,0.468986124,1.686236024,0.172319576,6.900000095,0.300000191,93.41333771,288.9146118,,7.826739788,6.599999905
25/07/2018 7:00:00 a.m.,St Albans,2.016666651,3.828145266,25.9129734,1.577625155,0.238382936,1.150055528,0.613222241,0.964402795,0.216253251,13,1.5,93.08291626,255.3782043,,15.49730015,11.5
25/07/2018 8:00:00 a.m.,St Albans,1.266666651,19.23854828,31.54594994,1.353736043,0.388503224,0.633416712,0.35669446,0.997041583,0.373067766,18.79999924,5.799999237,92.99375153,,,29.74539375,13
25/07/2018 9:00:00 a.m.,St Albans,0.966666698,79.92247009,35.86639786,1.59969449,0.778345048,0.464638889,0.191402778,1.408291698,0.994982541,34,13.20000076,93.31652832,218.1651001,,77.13943481,20.79999924
25/07/2018 10:00:00 a.m.,St Albans,1.066666603,129.123291,47.00479889,2.663138866,0.831262469,0.486777782,0.00477775,2.658360958,1.481872916,40.09999847,19.09999847,94.2409668,,,119.2898331,21
25/07/2018 11:00:00 a.m.,St Albans,0.833333313,107.5037079,53.32477951,4.234847069,0.668268681,0.258250028,-1.14055562,5.375402451,1.294263244,35.5,14.89999962,94.42443848,,,106.2387314,20.60000038
25/07/2018 12:00:00 p.m.,St Albans,1.983333349,23.66231155,36.23557663,6.649624825,0.275330335,0.90586102,-0.702625036,7.352250099,0.689907253,21.29999924,10.59999943,90.89597321,17.93017006,,35.33433151,10.69999981
25/07/2018 1:00:00 p.m.,St Albans,2.950000048,12.49996185,26.63380432,7.766694546,0.159754172,1.331805468,-0.780763626,8.547458649,0.945124149,14.39999962,6.499999523,81.93902588,46.57033157,,22.32043076,7.900000095
25/07/2018 2:00:00 p.m.,St Albans,4.183333397,3.720512867,9.064613342,8.666152954,0.088718668,2.353388786,-0.189166859,8.855319977,1.189706802,9.699999809,5.999999523,73.56861115,62.22082138,,7.198264599,3.700000048
25/07/2018 3:00:00 p.m.,St Albans,4.650000095,1.802842498,4.474495411,8.589500427,0.081529804,2.583805561,-0.209291771,8.798791885,0.865975261,4.5,4.699999809,67.21096802,61.07765961,,3.52808547,-0.200000003
25/07/2018 4:00:00 p.m.,St Albans,4.916666508,1.620561004,5.16882658,8.203846931,0.083826803,2.898944378,-0.257263809,8.461111069,0.732682526,7.400000095,8.100000381,67.55555725,76.71217346,,3.730752707,-0.699999988
25/07/2018 5:00:00 p.m.,St Albans,4.166666508,1.416478515,8.61395359,7.629639149,0.112673819,2.465194464,-0.365888745,7.995527744,0.815113902,7.800000191,4.800000191,73.7951355,68.92526245,,5.259002209,3
25/07/2018 6:00:00 p.m.,St Albans,2.583333254,5.271071434,38.07384872,6.585416794,0.333169609,1.479027867,-0.257305533,6.842721939,0.512314379,19.10000038,6.300000191,81.39930725,54.35287857,,22.50624466,12.80000019
25/07/2018 7:00:00 p.m.,St Albans,2.616666555,3.719238758,38.663517,5.677042007,0.432491243,1.514722347,-0.615958393,6.293000221,0.867552519,29,9.100000381,85.41847229,72.19629669,,21.63580322,19.89999962
25/07/2018 8:00:00 p.m.,St Albans,3.25,1.235971808,17.86125374,6.845611095,0.256603837,1.889583349,-0.389777809,7.235388756,0.437835097,17.10000038,5,85.63597107,72.58422852,,9.635173798,12.10000038
25/07/2018 9:00:00 p.m.,St Albans,2.983333349,1.243498325,14.87195015,7.15140295,0.226303443,1.82244432,-0.252986103,7.404388428,0.414878726,13.10000038,5.100000381,83.26680756,70.8795929,,8.182593346,8
25/07/2018 10:00:00 p.m.,St Albans,3.099999905,0.886746883,13.1125555,7.16174984,0.236868352,1.89741683,-0.275194496,7.436944485,0.395883411,16.29999924,6.799999237,83.49638367,79.35565948,,7.058120251,9.5
25/07/2018 11:00:00 p.m.,St Albans,3.033333302,1.027027845,8.245480537,6.823680401,0.211869419,1.82616663,-0.564430654,7.388111115,0.416464329,12.39999962,5.399999619,84.94139099,59.67317963,,4.788624763,7
26/07/2018 12:00:00 a.m.,St Albans,4.766666889,0.904040575,3.219991684,7.034027576,0.110873342,2.697277784,-0.364305586,7.398333549,0.347546935,9.300000191,4.100000381,85.01306152,71.75488281,,2.245384932,5.199999809
26/07/2018 1:00:00 a.m.,St Albans,4.783333302,0.699225307,1.623545766,7.181527615,0.072670639,2.597638607,-0.393139035,7.5746665,0.306197166,7.900000095,3,85.0276413,65.37468719,,1.313783526,4.900000095
26/07/2018 2:00:00 a.m.,St Albans,5.5,0.737043381,0.854495466,7.358083248,0.058965739,2.950027466,-0.351708412,7.70979166,0.309636891,7,6.900000095,84.28514099,74.08542633,,0.9668594,0.100000001
26/07/2018 3:00:00 a.m.,St Albans,5.300000191,1.941921353,8.311218262,7.40679121,0.044732884,2.754611015,-0.266708374,7.673500061,,7.800000191,6.100000381,86.9679184,67.02770996,,5.503448009,1.700000048
26/07/2018 4:00:00 a.m.,St Albans,6.016666889,1.273786664,3.233211279,7.585986137,0.043586381,3.130277634,-0.176097229,7.762083054,0.344316721,9.800000191,7.900000095,85.74972534,61.21839905,,2.527763367,1.899999976
26/07/2018 5:00:00 a.m.,St Albans,6.483333588,1.139836073,2.070724487,7.680902481,0.041585438,3.452333212,-0.206013992,7.886916637,0.287860215,11.5,8.199999809,86.42485809,67.88220978,,1.860733271,3.299999952
26/07/2018 6:00:00 a.m.,St Albans,4.966666698,1.159832954,2.803571939,7.593486309,0.056372374,2.793972254,-0.209374979,7.802861214,0.290019393,9.199999809,7.199999809,88.40499878,73.43060303,,2.233143091,2
26/07/2018 7:00:00 a.m.,St Albans,4.933333397,1.2787534,7.222807407,7.810055733,0.079958275,2.795610905,-0.235472277,8.045527458,0.272414118,14.10000038,9.400000572,88.70249939,92.84301758,,4.477614403,4.699999809
26/07/2018 8:00:00 a.m.,St Albans,4.133333206,1.914041162,17.54783249,7.608986378,0.1574983,2.255249977,-0.257347196,7.866333008,0.297631145,12.89999962,9.499999046,89.49194336,134.9356995,,9.988306999,3.400000095
26/07/2018 9:00:00 a.m.,St Albans,3.783333302,4.166342735,22.86458015,7.956624985,0.190523252,1.749722242,-0.401500136,8.358124733,0.333861351,12.30000019,11.69999981,89.88638306,158.9441986,,14.26266479,0.600000024
26/07/2018 10:00:00 a.m.,St Albans,3.616666794,10.23789215,28.20088959,7.989541531,0.208957464,1.947805643,0.203611061,7.785930634,0.415924966,17.89999962,12.79999924,85.65222168,229.4561005,,21.3967495,5.099999905
26/07/2018 11:00:00 a.m.,St Albans,6.449999809,8.652913094,18.22869682,6.78133297,0.132997677,3.43475008,0.531361043,6.249972343,0.359003395,18,7,84.81958008,232.0848999,,15.34944534,11
26/07/2018 12:00:00 p.m.,St Albans,6.150000095,11.01731682,14.33064938,6.394583225,0.149707437,3.450944424,0.410250038,5.984333515,0.445827723,15.10000038,9.400000572,82.5063858,238.5514984,,15.21243858,5.699999809
26/07/2018 1:00:00 p.m.,St Albans,5.949999809,8.862244606,11.73591709,7.951486111,0.129445001,3.24333334,-0.329583317,8.281068802,0.67551285,17.79999924,7.399999619,81.03013611,234.5614014,,12.33845329,10.39999962
26/07/2018 2:00:00 p.m.,St Albans,6.966666698,5.251914024,8.666683197,9.446027756,0.100725517,3.338416576,-0.290846974,9.73687458,0.677798212,14.30000019,6.800000191,73.32208252,215.7722931,,8.146988869,7.5
26/07/2018 3:00:00 p.m.,St Albans,6.400000095,3.140645504,5.817167282,10.23444366,0.087731779,2.982694626,-0.367263794,10.6017065,0.626196325,9.600000381,6.700000286,69.84388733,241.7335968,,5.181407928,2.900000095
26/07/2018 4:00:00 p.m.,St Albans,6.266666412,3.05568552,9.132205963,10.69222355,0.091471478,3.459500074,-0.373722076,11.06594372,0.596632838,14.60000038,7.900000572,65.16693878,198.6304932,,6.735097408,6.699999809
26/07/2018 5:00:00 p.m.,St Albans,3.616666794,2.515684843,12.7797327,9.899723053,0.120255828,1.868305445,-1.25947237,11.15919304,0.501330972,11.89999962,5.899999619,66.98638916,267.82901,,8.111392975,6
26/07/2018 6:00:00 p.m.,St Albans,2.666666746,5.928299427,36.88263321,8.617430687,0.364226401,1.623277664,-1.10833323,9.725764275,0.538251042,19.20000076,10.50000095,70.51972198,269.811615,,22.41563416,8.699999809
26/07/2018 7:00:00 p.m.,St Albans,1.316666603,32.65883636,52.84931564,6.884749889,0.789147854,0.83394444,-1.242708325,8.127458572,0.696254432,33.5,9.600000381,74.21096802,,,50.15242004,23.89999962
26/07/2018 8:00:00 p.m.,St Albans,1.083333373,91.76625061,48.46138763,5.019791603,1.529068112,0.697000027,-1.776125073,6.795916557,1.244857669,62.59999847,15,78.94708252,,,92.12197876,47.59999847
26/07/2018 9:00:00 p.m.,St Albans,1.466666698,132.5683289,45.95935059,3.729402781,2.411991119,0.840166688,-1.678569436,5.407972336,1.755292892,95.19999695,16.09999847,82.63014221,358.449585,,121.3507843,79.09999847
26/07/2018 10:00:00 p.m.,St Albans,1.016666651,141.8800812,44.27811432,2.78550005,2.822962284,0.572861135,-1.266472101,4.051971912,1.910653949,130.5,15.69999695,85.06180573,,,127.4797363,114.8000031
26/07/2018 11:00:00 p.m.,St Albans,0.966666639,151.3577118,35.67259598,2.012222052,3.004080534,0.590277791,-1.497500062,3.509722233,2.108615875,125.8000031,12.1000061,85.64458466,,,130.3547821,113.6999969
27/07/2018 12:00:00 a.m.,St Albans,1.516666651,146.7679749,34.42171478,1.353361011,3.757688284,1.137777567,-2.110722303,3.464083195,2.124111176,150.5,10.19999695,87.47138977,31.8335495,,126.3194199,140.3000031
27/07/2018 1:00:00 a.m.,St Albans,2.299999952,81.18564606,30.23340225,1.097152829,2.452931404,1.625860929,-3.490083218,4.587236404,1.474148512,113.3000031,17.80000305,89.26930237,67.31957245,,75.33430481,95.5
27/07/2018 2:00:00 a.m.,St Albans,2.166666508,14.31379509,27.23456383,1.578541636,0.965231299,1.530083299,-3.467486143,5.046028137,0.755512476,42.5,12.39999962,92.19999695,74.57245636,,23.96709061,30.10000038
27/07/2018 3:00:00 a.m.,St Albans,1.950000048,4.379694939,27.30602264,1.138027787,0.751338005,1.311361194,-3.481750011,4.619777679,,28.79999924,6.099998474,91.85916138,68.7315979,,16.58843994,22.70000076
27/07/2018 4:00:00 a.m.,St Albans,2.283333302,4.682267189,20.02032661,0.79124999,0.538500428,1.459250212,-4.293110847,5.084361076,0.396021456,22.20000076,7.100000381,91.88500214,52.36743927,,13.26024151,15.10000038
27/07/2018 5:00:00 a.m.,St Albans,2.216666698,2.93315506,17.86278152,0.727083385,0.40475291,1.455583453,-4.222875118,4.949958801,0.380767703,15.89999962,6.899999619,92.34902954,82.09403229,,10.90247345,9
27/07/2018 6:00:00 a.m.,St Albans,2.183333397,2.740238667,18.18110275,0.850652754,0.356074423,1.295333385,-3.918958426,4.769611359,0.298611939,15.60000038,6.400000572,92.80847168,75.32243347,,10.91378498,9.199999809
27/07/2018 7:00:00 a.m.,St Albans,1.450000048,13.79417324,23.70375633,0.809972227,0.580117047,0.7250278,-3.717861176,4.527832985,0.437688231,15.10000038,6.600000381,92.92805481,346.4891052,,21.85696602,8.5
27/07/2018 8:00:00 a.m.,St Albans,1.866666675,110.9417191,36.50749588,0.850444436,1.470400095,1.008861065,-2.576291561,3.426736116,1.455305099,31.29999924,9.699998856,93.12124634,333.2276917,,100.6008606,21.60000038
27/07/2018 9:00:00 a.m.,St Albans,1.616666675,188.6637421,48.80514145,1.455847383,2.312531948,0.885944545,-2.193013906,3.648861408,2.366893291,47.09999847,17.29999924,93.56500244,59.6241684,,164.6012268,29.79999924
27/07/2018 10:00:00 a.m.,St Albans,1.566666722,209.0971069,51.91802597,3.000055552,2.435240269,0.578027725,-2.267361164,5.267416477,2.71895647,53.20000076,19.70000076,94.34083557,120.7126007,,181.3684845,33.5
27/07/2018 11:00:00 a.m.,St Albans,1.583333373,137.3414612,57.02974701,6.117777824,1.513701797,0.727222204,-1.718972325,7.836750031,1.886564255,60.40000153,25.40000153,92.59416199,,,130.3130188,35
27/07/2018 12:00:00 p.m.,St Albans,1.75,47.91101074,53.66078568,8.233249664,0.714733958,1.050583243,-1.138652682,9.371902466,0.988188684,35.20000076,13,78.27735901,96.34477997,,61.93047714,22.20000076
27/07/2018 1:00:00 p.m.,St Albans,2.400000095,21.81528664,37.19517517,10.29137421,0.426780432,1.223972321,-1.39290297,11.68427658,0.860940814,30.29999924,11.59999847,66.97680664,16.89901924,,34.42405319,18.70000076
27/07/2018 2:00:00 p.m.,St Albans,2.983333349,6.849053383,15.85534096,12.09790134,0.18654342,1.412388802,-1.794610858,13.89251328,0.616387963,17.20000076,7.800001144,64.66236115,43.17110825,,12.84554672,9.399999619
27/07/2018 3:00:00 p.m.,St Albans,4.599999905,3.146478176,7.818071842,13.70959854,0.113114946,1.958083153,-2.221666813,15.93126297,0.337352842,7,3,52.95486069,304.2709961,,6.161811829,4
27/07/2018 4:00:00 p.m.,St Albans,4.166666508,1.815889239,8.754956245,14.01181793,0.134252265,2.123777866,-1.339902759,15.35172176,0.200595662,7.099999905,4.399999619,45.94694519,268.0403137,,5.625851631,2.700000048
27/07/2018 5:00:00 p.m.,St Albans,2.933333397,5.753993988,34.99939728,12.44063854,0.340967327,1.474666715,-1.657736182,14.09837627,0.402417183,20.10000038,11,51.09764099,24.97742081,,21.3669014,9.100000381
27/07/2018 6:00:00 p.m.,St Albans,1.899999976,33.86496353,56.61316681,10.45995808,0.821912527,0.996389091,-1.931152821,12.39111137,0.956577837,39.40000153,13.60000229,58.73569489,335.5979004,,52.88853836,25.79999924
27/07/2018 7:00:00 p.m.,St Albans,5.633333206,5.79891634,29.54875565,9.829706192,0.381935269,2.886444569,-1.838375092,11.66808319,0.656621397,30.60000038,5.300001144,56.23847198,295.2807922,,18.74157715,25.29999924
27/07/2018 8:00:00 p.m.,St Albans,5.683333397,1.162196398,9.476833344,9.587778091,0.200127959,2.977694273,-1.356569648,10.94434834,0.351672649,9.800000191,3.800000191,54.43861008,303.6882019,,5.490156651,6
27/07/2018 9:00:00 p.m.,St Albans,6.5,1.125731707,6.894598484,9.458415985,0.182052106,3.060416698,-1.429819703,10.88823795,0.288556546,11.60000038,5.200000286,54.64596939,307.390686,,4.203317165,6.400000095
27/07/2018 10:00:00 p.m.,St Albans,2.216666698,1.540079594,16.53180504,8.698249817,0.306985378,1.034333467,-1.440416694,10.13866711,0.35504964,11.5,3.599999905,58.24263763,,,9.213608742,7.900000095
27/07/2018 11:00:00 p.m.,St Albans,1.383333325,9.484353065,39.27326584,6.392930508,0.866696477,0.817777932,-1.972930551,8.365860939,0.408340156,29.89999962,8.5,65.9118042,,,26.23556709,21.39999962
28/07/2018 12:00:00 a.m.,St Albans,1.283333302,39.46255112,41.29345703,4.415374756,1.400715709,0.710722268,-2.453930378,6.869305611,0.706016719,37.79999924,9.099998474,72.68097687,,,49.5928154,28.70000076
28/07/2018 1:00:00 a.m.,St Albans,1.516666651,60.56898117,36.17699814,3.381597042,1.833139181,0.870249987,-3.847847223,7.229444504,1.012838244,40.09999847,9.999998093,76.76694489,237.8152008,,62.84804916,30.10000038
28/07/2018 2:00:00 a.m.,St Albans,2.366666555,21.59108925,36.10564804,2.652541637,1.011835694,1.353250027,-5.254138947,7.906680584,0.603263617,22.89999962,6.799999237,80.39417267,236.5818939,,33.72526169,16.10000038
28/07/2018 3:00:00 a.m.,St Albans,2,5.577561378,38.25152588,2.286708355,0.681960642,1.270555377,-4.55447197,6.841180801,,14.39999962,3.299999237,81.84027863,34.2924118,,22.82164001,11.10000038
28/07/2018 4:00:00 a.m.,St Albans,1.566666603,10.94007778,34.09857178,1.57701385,0.908447027,0.893333197,-3.582194567,5.159208298,0.400457889,13.69999981,1.5,82.91777802,79.01815796,,24.79768753,12.19999981
28/07/2018 5:00:00 a.m.,St Albans,1.466666698,8.712745667,29.09472275,0.847166657,0.880467176,0.790638864,-3.147791624,3.994958162,0.375113815,18.79999924,5.199998856,83.89332581,291.8178101,,20.69459724,13.60000038
28/07/2018 6:00:00 a.m.,St Albans,1.316666603,8.087953568,23.45850182,0.099819437,0.800064564,0.751694381,-3.559944391,3.659764051,0.357526004,19.20000076,3.300001144,84.76083374,7.27571106,,17.47895813,15.89999962
28/07/2018 7:00:00 a.m.,St Albans,1.233333349,18.1358242,20.42764091,-0.505444407,0.879509449,0.67769438,-3.970805645,3.46536088,0.523112893,22.79999924,5.199998856,85.97541046,121.8077011,,23.49889946,17.60000038
28/07/2018 8:00:00 a.m.,St Albans,1.416666746,48.08583832,21.59815788,-0.723361075,1.293130994,0.632166684,-2.872208357,2.148847342,0.930472016,30.20000076,9,87.28180695,,,46.42063904,21.20000076
28/07/2018 9:00:00 a.m.,St Albans,1.583333373,77.1449585,31.14440727,0.464736044,1.591482759,0.659416676,-3.195944309,3.660680532,1.183802247,47,6.400001526,88.93180847,,,72.76325989,40.59999847
28/07/2018 10:00:00 a.m.,St Albans,1.566666603,90.5530777,42.36297226,3.824305773,1.724457264,0.717750013,-2.7634027,6.587708473,1.422634125,52.59999847,10.59999847,87.16583252,,,88.24178314,42
28/07/2018 11:00:00 a.m.,St Albans,1.783333302,51.51301956,47.79018021,8.146207809,1.070539713,0.714416623,-3.054111242,11.20032024,1.900542021,45.20000076,16.90000153,72.87985992,,,61.75483322,28.29999924
28/07/2018 12:00:00 p.m.,St Albans,2.833333254,6.131941795,16.12742424,12.70130539,0.238448337,1.519749999,-0.960652828,13.66195869,1.345902443,14.19999981,7.899999619,51.26499939,13.65808964,,12.44311333,6.300000191
28/07/2018 1:00:00 p.m.,St Albans,3.266666651,3.172204971,10.68583775,13.7517786,0.171510413,1.580416679,-0.774541557,14.52632046,0.60439384,14.19999981,8.699999809,49.92041779,355.9271851,,7.579920769,5.5
